timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg,stretch_shoulder,stretch_elbow,torque_shoulder,torque_elbow,torque_base,limit_shoulder,limit_elbow,limit_base,inertia_torque
840,20.0,6.39,11.961,19.957,6.339,12.156,0.2055,17.62,68.2,-115.71,-0.0166,0.3999,-0.23,5.58,1.35,50.4,50.4,12.6,-0.15
841,20.0,6.399,11.95,19.956,6.348,12.144,0.206,17.64,68.18,-115.71,-0.02,0.4045,-0.28,5.65,1.35,50.4,50.4,12.6,-0.15
842,20.0,6.409,11.938,19.955,6.357,12.131,0.2051,17.67,68.14,-115.71,-0.0195,0.4091,-0.27,5.71,1.35,50.4,50.4,12.6,-0.15
843,20.0,6.418,11.926,19.955,6.366,12.12,0.2052,17.69,68.09,-115.71,-0.0197,0.4093,-0.27,5.71,1.35,50.4,50.4,12.6,-0.15
844,20.0,6.427,11.915,19.955,6.375,12.108,0.2052,17.71,68.07,-115.71,-0.0199,0.4096,-0.28,5.72,1.35,50.4,50.4,12.6,-0.15
845,20.0,6.437,11.903,19.955,6.384,12.097,0.2052,17.73,68.03,-115.69,-0.02,0.4099,-0.28,5.72,1.35,50.4,50.4,12.6,-0.15
846,20.0,6.446,11.892,19.955,6.394,12.085,0.2052,17.78,68.01,-115.69,-0.0202,0.4103,-0.28,5.73,1.35,50.4,50.4,12.6,-0.15
847,20.0,6.455,11.88,19.955,6.403,12.073,0.2052,17.8,67.96,-115.69,-0.0203,0.4107,-0.28,5.73,1.35,50.4,50.4,12.6,-0.15
848,20.0,6.464,11.868,19.955,6.412,12.062,0.2052,17.82,67.94,-115.69,-0.0205,0.411,-0.29,5.74,1.35,50.4,50.4,12.6,-0.15
849,20.0,6.474,11.857,19.955,6.422,12.05,0.2052,17.84,67.9,-115.69,-0.0207,0.4114,-0.29,5.74,1.35,50.4,50.4,12.6,-0.15
850,20.0,6.483,11.845,19.955,6.431,12.038,0.2046,17.86,67.87,-115.69,-0.0189,0.4118,-0.26,5.75,1.35,50.4,50.4,12.6,-0.15
851,20.0,6.492,11.834,19.955,6.44,12.026,0.2045,17.89,67.83,-115.69,-0.0185,0.4121,-0.26,5.75,1.35,50.4,50.4,12.6,-0.15
852,20.0,6.502,11.822,19.955,6.449,12.015,0.2046,17.91,67.79,-115.69,-0.0188,0.4125,-0.26,5.76,1.35,50.4,50.4,12.6,-0.15
853,20.0,6.511,11.81,19.955,6.459,12.003,0.2046,17.93,67.76,-115.66,-0.0189,0.4129,-0.26,5.76,1.35,50.4,50.4,12.6,-0.15
854,20.0,6.52,11.799,19.955,6.468,11.992,0.2047,17.95,67.72,-115.66,-0.0191,0.4132,-0.27,5.77,1.35,50.4,50.4,12.6,-0.15
855,20.0,6.529,11.787,19.956,6.476,11.978,0.203,17.97,67.7,-115.66,-0.0133,0.4136,-0.19,5.78,1.39,50.4,50.4,12.6,-0.13
856,20.0,6.539,11.776,19.956,6.485,11.965,0.2014,18.0,67.65,-115.66,-0.0084,0.414,-0.12,5.78,1.4,50.4,50.4,12.6,-0.13
857,20.0,6.548,11.764,19.956,6.496,11.956,0.2036,18.04,67.63,-115.66,-0.0148,0.4144,-0.21,5.79,1.35,50.4,50.4,12.6,-0.14
858,20.0,6.557,11.752,19.955,6.505,11.946,0.2053,18.06,67.59,-115.66,-0.0194,0.4148,-0.27,5.79,1.34,50.4,50.4,12.6,-0.14
859,20.0,6.567,11.741,19.955,6.514,11.935,0.2065,18.08,67.57,-115.66,-0.0227,0.4151,-0.32,5.8,1.34,50.4,50.4,12.6,-0.14
860,20.0,6.576,11.729,19.955,6.524,11.924,0.2063,18.11,67.52,-115.66,-0.0223,0.4155,-0.31,5.8,1.34,50.4,50.4,12.6,-0.14
861,20.0,6.585,11.717,19.955,6.533,11.912,0.2063,18.13,67.5,-115.64,-0.0224,0.4159,-0.31,5.81,1.34,50.4,50.4,12.6,-0.14
862,20.0,6.594,11.706,19.955,6.542,11.9,0.2063,18.15,67.46,-115.64,-0.0226,0.4162,-0.32,5.81,1.34,50.4,50.4,12.6,-0.14
863,20.0,6.604,11.694,19.954,6.558,11.887,0.2033,18.19,67.41,-115.64,-0.0168,0.4166,-0.23,5.82,1.1,50.4,50.4,12.6,0.05
864,20.0,6.613,11.683,19.949,6.582,11.874,0.2,18.26,67.39,-115.64,-0.0119,0.4168,-0.17,5.82,0.48,50.4,50.4,12.6,0.54
865,20.0,6.622,11.671,19.946,6.601,11.86,0.198,18.3,67.35,-115.64,-0.0071,0.4169,-0.1,5.82,0.09,50.4,50.4,12.6,0.85
866,20.0,6.631,11.66,19.946,6.611,11.848,0.1966,18.35,67.3,-115.64,-0.0022,0.4171,-0.03,5.82,0.08,50.4,50.4,12.6,0.86
867,20.0,6.641,11.648,19.947,6.62,11.835,0.1952,18.37,67.26,-115.64,0.0027,0.4173,0.04,5.83,0.08,50.4,50.4,12.6,0.86
868,20.0,6.65,11.637,19.947,6.629,11.822,0.1939,18.39,67.24,-115.62,0.0076,0.4174,0.11,5.83,0.08,50.4,50.4,12.6,0.86
869,20.0,6.659,11.625,19.947,6.639,11.809,0.1927,18.41,67.19,-115.62,0.0125,0.4176,0.17,5.83,0.07,50.4,50.4,12.6,0.86
870,20.0,6.668,11.614,19.947,6.648,11.797,0.1915,18.44,67.15,-115.62,0.0174,0.4177,0.24,5.83,0.07,50.4,50.4,12.6,0.86
871,20.0,6.677,11.603,19.947,6.657,11.784,0.1904,18.46,67.13,-115.62,0.0223,0.4179,0.31,5.83,0.07,50.4,50.4,12.6,0.87
872,20.0,6.686,11.591,19.948,6.666,11.772,0.1894,18.48,67.08,-115.62,0.0271,0.418,0.38,5.84,0.07,50.4,50.4,12.6,0.87
873,20.0,6.695,11.58,19.948,6.674,11.76,0.1885,18.5,67.04,-115.62,0.032,0.4182,0.45,5.84,0.11,50.4,50.4,12.6,0.88
874,20.0,6.704,11.569,19.948,6.683,11.748,0.1877,18.52,67.02,-115.6,0.0369,0.4184,0.52,5.84,0.1,50.4,50.4,12.6,0.88
875,20.0,6.713,11.558,19.948,6.694,11.736,0.1869,18.54,66.97,-115.6,0.0418,0.4185,0.58,5.84,0.05,50.4,50.4,12.6,0.87
876,20.0,6.722,11.546,19.948,6.703,11.724,0.1862,18.57,66.95,-115.6,0.0467,0.4186,0.65,5.84,0.05,50.4,50.4,12.6,0.87
877,20.0,6.731,11.535,19.948,6.712,11.713,0.1855,18.59,66.91,-115.6,0.0516,0.4187,0.72,5.85,0.04,50.4,50.4,12.6,0.88
878,20.0,6.74,11.524,19.949,6.721,11.701,0.185,18.61,66.88,-115.6,0.0564,0.4188,0.79,5.85,0.04,50.4,50.4,12.6,0.88
879,20.0,6.749,11.513,19.949,6.729,11.689,0.1845,18.63,66.84,-115.6,0.0613,0.4189,0.86,5.85,0.03,50.4,50.4,12.6,0.88
880,20.0,6.757,11.502,19.949,6.738,11.678,0.1841,18.65,66.8,-115.58,0.0662,0.419,0.92,5.85,0.03,50.4,50.4,12.6,0.88
881,20.0,6.766,11.491,19.949,6.747,11.667,0.1837,18.68,66.77,-115.58,0.0711,0.4191,0.99,5.85,0.03,50.4,50.4,12.6,0.88
882,20.0,6.775,11.48,19.949,6.756,11.656,0.1835,18.7,66.73,-115.58,0.076,0.4192,1.06,5.85,0.02,50.4,50.4,12.6,0.88
883,20.0,6.783,11.47,19.949,6.765,11.645,0.1833,18.74,66.71,-115.58,0.0808,0.4193,1.13,5.85,0.02,50.4,50.4,12.6,0.89
884,20.0,6.792,11.459,19.949,6.774,11.634,0.1832,18.76,66.67,-115.58,0.0857,0.4194,1.2,5.86,0.02,50.4,50.4,12.6,0.89
885,20.0,6.801,11.448,19.949,6.782,11.623,0.1832,18.79,66.64,-115.58,0.0906,0.4195,1.27,5.86,0.01,50.4,50.4,12.6,0.89
886,20.0,6.809,11.437,19.949,6.791,11.612,0.1832,18.81,66.62,-115.55,0.0955,0.4195,1.33,5.86,0.01,50.4,50.4,12.6,0.89
887,20.0,6.818,11.427,19.949,6.8,11.602,0.1833,18.83,66.58,-115.55,0.1004,0.4196,1.4,5.86,0.0,50.4,50.4,12.6,0.89
888,20.0,6.826,11.416,19.949,6.808,11.591,0.1835,18.85,66.56,-115.55,0.1052,0.4197,1.47,5.86,0.0,50.4,50.4,12.6,0.89
889,20.0,6.835,11.405,19.949,6.817,11.585,0.1877,18.87,66.53,-115.55,0.0989,0.4197,1.38,5.86,-0.0,50.4,50.4,12.6,0.9
890,20.0,6.843,11.395,19.948,6.825,11.578,0.1911,18.9,66.51,-115.55,0.0942,0.4198,1.32,5.86,-0.01,50.4,50.4,12.6,0.9
891,20.0,6.852,11.384,19.948,6.833,11.57,0.1943,18.92,66.49,-115.53,0.0896,0.4199,1.25,5.86,0.01,50.4,50.4,12.6,0.9
892,20.0,6.86,11.374,19.948,6.84,11.563,0.1974,18.92,66.47,-115.53,0.0849,0.4199,1.19,5.86,0.04,50.4,50.4,12.6,0.91
893,20.0,6.869,11.363,19.947,6.849,11.555,0.2004,18.94,66.45,-115.53,0.0802,0.42,1.12,5.86,0.01,50.4,50.4,12.6,0.91
894,20.0,6.877,11.353,19.947,6.858,11.548,0.2032,18.98,66.42,-115.53,0.0755,0.42,1.05,5.86,-0.02,50.4,50.4,12.6,0.9
895,20.0,6.885,11.342,19.946,6.867,11.54,0.2059,19.01,66.38,-115.53,0.0709,0.4201,0.99,5.87,-0.03,50.4,50.4,12.6,0.9
896,20.0,6.894,11.332,19.946,6.875,11.532,0.2084,19.03,66.36,-115.53,0.0662,0.4201,0.92,5.87,-0.03,50.4,50.4,12.6,0.91
897,20.0,6.902,11.322,19.946,6.883,11.524,0.2108,19.03,66.34,-115.51,0.0615,0.4201,0.86,5.87,-0.03,50.4,50.4,12.6,0.91
898,20.0,6.91,11.311,19.946,6.891,11.516,0.213,19.05,66.31,-115.51,0.0569,0.4201,0.79,5.87,-0.04,50.4,50.4,12.6,0.91
899,20.0,6.918,11.301,19.945,6.9,11.508,0.2151,19.07,66.29,-115.51,0.0522,0.4202,0.73,5.87,-0.04,50.4,50.4,12.6,0.91
900,20.0,6.927,11.291,19.945,6.908,11.5,0.217,19.09,66.27,-115.51,0.0475,0.4202,0.66,5.87,-0.05,50.4,50.4,12.6,0.91
901,20.0,6.935,11.281,19.945,6.916,11.492,0.2188,19.12,66.25,-115.51,0.0428,0.4202,0.6,5.87,-0.05,50.4,50.4,12.6,0.91
902,20.0,6.943,11.27,19.945,6.924,11.481,0.2183,19.14,66.2,-115.49,0.0444,0.4202,0.62,5.87,-0.05,50.4,50.4,12.6,0.91
903,20.0,6.951,11.26,19.945,6.932,11.47,0.2176,19.16,66.18,-115.49,0.0463,0.4202,0.65,5.87,-0.06,50.4,50.4,12.6,0.91
904,20.0,6.959,11.25,19.946,6.941,11.46,0.217,19.18,66.14,-115.49,0.0481,0.4202,0.67,5.87,-0.06,50.4,50.4,12.6,0.92
905,20.0,6.967,11.24,19.946,6.949,11.449,0.2164,19.2,66.12,-115.49,0.0499,0.4202,0.7,5.87,-0.06,50.4,50.4,12.6,0.92
906,20.0,6.975,11.23,19.946,6.957,11.438,0.2157,19.23,66.07,-115.49,0.0517,0.4201,0.72,5.87,-0.07,50.4,50.4,12.6,0.92
907,20.0,6.983,11.22,19.946,6.965,11.428,0.2151,19.25,66.05,-115.47,0.0534,0.4201,0.75,5.87,-0.07,50.4,50.4,12.6,0.92
908,20.0,6.991,11.211,19.946,6.973,11.417,0.2145,19.27,66.03,-115.47,0.0552,0.4201,0.77,5.87,-0.08,50.4,50.4,12.6,0.92
909,20.0,6.999,11.201,19.946,6.981,11.407,0.2139,19.29,65.98,-115.47,0.057,0.4201,0.8,5.87,-0.08,50.4,50.4,12.6,0.92
910,20.0,7.007,11.191,19.947,6.989,11.397,0.2132,19.31,65.96,-115.47,0.0588,0.42,0.82,5.86,-0.08,50.4,50.4,12.6,0.92
911,20.0,7.014,11.181,19.947,6.997,11.386,0.2126,19.34,65.92,-115.47,0.0606,0.42,0.85,5.86,-0.08,50.4,50.4,12.6,0.93
912,20.0,7.022,11.171,19.947,7.004,11.376,0.212,19.34,65.9,-115.47,0.0624,0.42,0.87,5.86,-0.04,50.4,50.4,12.6,0.94
913,20.0,7.03,11.162,19.947,7.012,11.365,0.2113,19.36,65.85,-115.44,0.0642,0.42,0.9,5.86,-0.06,50.4,50.4,12.6,0.94
914,20.0,7.038,11.152,19.947,7.021,11.355,0.2107,19.38,65.83,-115.44,0.066,0.4199,0.92,5.86,-0.1,50.4,50.4,12.6,0.93
915,20.0,7.045,11.142,19.947,7.028,11.345,0.2101,19.4,65.81,-115.44,0.0678,0.4199,0.95,5.86,-0.1,50.4,50.4,12.6,0.93
916,20.0,7.053,11.133,19.948,7.036,11.335,0.2095,19.42,65.76,-115.44,0.0696,0.4198,0.97,5.86,-0.11,50.4,50.4,12.6,0.93
917,20.0,7.061,11.123,19.948,7.044,11.325,0.2089,19.45,65.74,-115.44,0.0714,0.4198,1.0,5.86,-0.11,50.4,50.4,12.6,0.93
918,20.0,7.068,11.114,19.948,7.052,11.315,0.2082,19.47,65.72,-115.42,0.0732,0.4197,1.02,5.86,-0.11,50.4,50.4,12.6,0.93
919,20.0,7.076,11.104,19.948,7.059,11.304,0.2076,19.49,65.68,-115.42,0.075,0.4196,1.05,5.86,-0.12,50.4,50.4,12.6,0.94
920,20.0,7.083,11.095,19.948,7.067,11.294,0.207,19.51,65.65,-115.42,0.0768,0.4196,1.07,5.86,-0.12,50.4,50.4,12.6,0.94
921,20.0,7.091,11.085,19.948,7.075,11.284,0.2064,19.53,65.61,-115.42,0.0786,0.4195,1.1,5.86,-0.13,50.4,50.4,12.6,0.94
922,20.0,7.098,11.076,19.949,7.082,11.275,0.2057,19.56,65.59,-115.42,0.0804,0.4194,1.12,5.86,-0.13,50.4,50.4,12.6,0.94
923,20.0,7.106,11.067,19.949,7.09,11.265,0.2051,19.56,65.57,-115.4,0.0822,0.4193,1.15,5.86,-0.13,50.4,50.4,12.6,0.94
924,20.0,7.113,11.057,19.949,7.098,11.255,0.2045,19.58,65.52,-115.4,0.084,0.4192,1.17,5.85,-0.14,50.4,50.4,12.6,0.94
925,20.0,7.121,11.048,19.949,7.105,11.245,0.2039,19.6,65.5,-115.4,0.0858,0.4192,1.2,5.85,-0.14,50.4,50.4,12.6,0.94
926,20.0,7.128,11.039,19.949,7.113,11.235,0.2032,19.62,65.48,-115.4,0.0876,0.4191,1.22,5.85,-0.14,50.4,50.4,12.6,0.94
927,20.0,7.135,11.03,19.949,7.12,11.225,0.2026,19.64,65.43,-115.4,0.0894,0.419,1.25,5.85,-0.15,50.4,50.4,12.6,0.94
928,20.0,7.143,11.021,19.95,7.127,11.216,0.202,19.67,65.41,-115.38,0.0913,0.4189,1.27,5.85,-0.15,50.4,50.4,12.6,0.95
929,20.0,7.15,11.012,19.95,7.135,11.206,0.2014,19.69,65.39,-115.38,0.0931,0.4188,1.3,5.85,-0.16,50.4,50.4,12.6,0.95
930,20.0,7.157,11.002,19.95,7.142,11.196,0.2008,19.69,65.35,-115.38,0.0949,0.4186,1.32,5.85,-0.16,50.4,50.4,12.6,0.95
931,20.0,7.164,10.993,19.95,7.15,11.187,0.2001,19.71,65.32,-115.38,0.0967,0.4185,1.35,5.84,-0.16,50.4,50.4,12.6,0.95
932,20.0,7.172,10.985,19.95,7.157,11.177,0.1995,19.73,65.3,-115.38,0.0985,0.4184,1.38,5.84,-0.17,50.4,50.4,12.6,0.95
933,20.0,7.179,10.976,19.95,7.164,11.168,0.1989,19.75,65.26,-115.36,0.1004,0.4183,1.4,5.84,-0.16,50.4,50.4,12.6,0.96
934,20.0,7.186,10.967,19.951,7.17,11.158,0.1982,19.78,65.24,-115.36,0.1022,0.4182,1.43,5.84,-0.13,50.4,50.4,12.6,0.97
935,20.0,7.193,10.958,19.951,7.178,11.149,0.1976,19.8,65.21,-115.36,0.1041,0.4181,1.45,5.84,-0.15,50.4,50.4,12.6,0.96
936,20.0,7.2,10.949,19.951,7.186,11.139,0.197,19.8,65.17,-115.36,0.1059,0.418,1.48,5.84,-0.18,50.4,50.4,12.6,0.95
937,20.0,7.207,10.94,19.951,7.193,11.13,0.1964,19.82,65.15,-115.36,0.1077,0.4178,1.5,5.83,-0.19,50.4,50.4,12.6,0.96
938,20.0,7.214,10.931,19.951,7.2,11.121,0.1957,19.84,65.13,-115.33,0.1096,0.4177,1.53,5.83,-0.19,50.4,50.4,12.6,0.96
939,20.0,7.221,10.923,19.951,7.207,11.111,0.1951,19.86,65.1,-115.33,0.1114,0.4176,1.56,5.83,-0.19,50.4,50.4,12.6,0.96
940,20.0,7.228,10.914,19.952,7.215,11.103,0.1949,19.89,65.06,-115.33,0.1132,0.4141,1.58,5.78,-0.2,50.4,50.4,12.6,0.96
941,20.0,7.235,10.906,19.952,7.222,11.093,0.1943,19.91,65.04,-115.33,0.1151,0.414,1.61,5.78,-0.2,50.4,50.4,12.6,0.96
942,20.0,7.242,10.897,19.952,7.229,11.084,0.1936,19.91,65.02,-115.31,0.1169,0.4139,1.63,5.78,-0.21,50.4,50.4,12.6,0.96
943,20.0,7.249,10.888,19.953,7.236,11.075,0.193,19.93,65.0,-115.31,0.1188,0.4138,1.66,5.78,-0.21,50.4,50.4,12.6,0.96
944,20.0,7.255,10.88,19.953,7.242,11.066,0.1923,19.95,64.95,-115.31,0.1206,0.4136,1.68,5.78,-0.21,50.4,50.4,12.6,0.96
945,20.0,7.262,10.871,19.953,7.249,11.057,0.1916,19.97,64.93,-115.31,0.1224,0.4135,1.71,5.77,-0.22,50.4,50.4,12.6,0.96
946,20.0,7.269,10.863,19.953,7.256,11.048,0.191,20.0,64.91,-115.31,0.1243,0.4133,1.74,5.77,-0.22,50.4,50.4,12.6,0.96
947,20.0,7.276,10.855,19.953,7.263,11.039,0.1903,20.0,64.89,-115.29,0.1261,0.4132,1.76,5.77,-0.22,50.4,50.4,12.6,0.97
948,20.0,7.282,10.846,19.953,7.27,11.03,0.1897,20.02,64.84,-115.29,0.128,0.413,1.79,5.77,-0.23,50.4,50.4,12.6,0.97
949,20.0,7.289,10.838,19.953,7.277,11.021,0.189,20.04,64.82,-115.29,0.1298,0.4129,1.81,5.76,-0.23,50.4,50.4,12.6,0.97
950,20.0,7.296,10.83,19.953,7.283,11.012,0.1884,20.06,64.8,-115.29,0.1317,0.4127,1.84,5.76,-0.24,50.4,50.4,12.6,0.97
951,20.0,7.302,10.821,19.954,7.29,11.003,0.1877,20.06,64.78,-115.29,0.1335,0.4125,1.86,5.76,-0.24,50.4,50.4,12.6,0.97
952,20.0,7.309,10.813,19.954,7.297,10.994,0.1871,20.08,64.73,-115.27,0.1354,0.4124,1.89,5.76,-0.24,50.4,50.4,12.6,0.97
953,20.0,7.315,10.805,19.954,7.303,10.985,0.1864,20.1,64.71,-115.27,0.1372,0.4122,1.92,5.76,-0.25,50.4,50.4,12.6,0.97
954,20.0,7.322,10.797,19.954,7.31,10.976,0.1857,20.13,64.69,-115.27,0.1391,0.412,1.94,5.75,-0.25,50.4,50.4,12.6,0.97
955,20.0,7.328,10.789,19.954,7.317,10.968,0.1851,20.13,64.67,-115.27,0.1409,0.4118,1.97,5.75,-0.26,50.4,50.4,12.6,0.97
956,20.0,7.335,10.781,19.954,7.323,10.959,0.1844,20.15,64.64,-115.27,0.1428,0.4117,1.99,5.75,-0.26,50.4,50.4,12.6,0.97
957,20.0,7.341,10.773,19.954,7.33,10.95,0.1837,20.17,64.6,-115.25,0.1447,0.412,2.02,5.75,-0.26,50.4,50.4,12.6,0.98
958,20.0,7.347,10.765,19.954,7.335,10.941,0.1826,20.19,64.58,-115.25,0.1466,0.4147,2.05,5.79,-0.22,50.4,50.4,12.6,0.99
959,20.0,7.354,10.757,19.955,7.342,10.933,0.1823,20.19,64.56,-115.25,0.1484,0.4119,2.07,5.75,-0.23,50.4,50.4,12.6,0.99
960,20.0,7.36,10.749,19.956,7.35,10.926,0.1824,20.21,64.53,-115.25,0.1503,0.4065,2.1,5.68,-0.27,50.4,50.4,12.6,0.98
961,20.0,7.366,10.741,19.955,7.356,10.916,0.1812,20.24,64.51,-115.25,0.1522,0.4104,2.12,5.73,-0.28,50.4,50.4,12.6,0.98
962,20.0,7.373,10.733,19.955,7.362,10.908,0.1805,20.26,64.49,-115.22,0.154,0.4107,2.15,5.73,-0.28,50.4,50.4,12.6,0.98
963,20.0,7.379,10.726,19.955,7.368,10.899,0.1798,20.26,64.45,-115.22,0.1559,0.4103,2.18,5.73,-0.29,50.4,50.4,12.6,0.98
964,20.0,7.385,10.718,19.955,7.375,10.891,0.1792,20.28,64.42,-115.22,0.1578,0.4101,2.2,5.73,-0.29,50.4,50.4,12.6,0.98
965,20.0,7.391,10.71,19.955,7.381,10.883,0.1785,20.3,64.4,-115.22,0.1596,0.4099,2.23,5.72,-0.29,50.4,50.4,12.6,0.98
966,20.0,7.397,10.702,19.955,7.387,10.874,0.1779,20.3,64.38,-115.22,0.1615,0.4097,2.26,5.72,-0.3,50.4,50.4,12.6,0.98
967,20.0,7.404,10.695,19.955,7.393,10.866,0.1772,20.32,64.36,-115.2,0.1634,0.4095,2.28,5.72,-0.3,50.4,50.4,12.6,0.98
968,20.0,7.41,10.687,19.955,7.4,10.858,0.1766,20.35,64.34,-115.2,0.1653,0.4093,2.31,5.71,-0.3,50.4,50.4,12.6,0.98
969,20.0,7.416,10.68,19.956,7.406,10.85,0.1759,20.37,64.31,-115.2,0.1671,0.409,2.33,5.71,-0.31,50.4,50.4,12.6,0.98
970,20.0,7.422,10.672,19.956,7.412,10.842,0.1753,20.37,64.27,-115.2,0.169,0.4088,2.36,5.71,-0.31,50.4,50.4,12.6,0.99
971,20.0,7.428,10.665,19.956,7.418,10.833,0.1746,20.39,64.25,-115.2,0.1709,0.4086,2.39,5.7,-0.32,50.4,50.4,12.6,0.99
972,20.0,7.434,10.657,19.956,7.424,10.825,0.174,20.41,64.23,-115.18,0.1728,0.4083,2.41,5.7,-0.32,50.4,50.4,12.6,0.99
973,20.0,7.439,10.65,19.956,7.43,10.817,0.1733,20.41,64.2,-115.18,0.1746,0.4081,2.44,5.7,-0.32,50.4,50.4,12.6,0.99
974,20.0,7.445,10.643,19.956,7.436,10.809,0.1726,20.43,64.18,-115.18,0.1765,0.4079,2.46,5.69,-0.33,50.4,50.4,12.6,0.99
975,20.0,7.451,10.635,19.956,7.442,10.801,0.172,20.46,64.16,-115.18,0.1784,0.4076,2.49,5.69,-0.33,50.4,50.4,12.6,0.99
976,20.0,7.457,10.628,19.956,7.448,10.793,0.1713,20.46,64.14,-115.18,0.1803,0.4074,2.52,5.69,-0.34,50.4,50.4,12.6,0.99
977,20.0,7.463,10.621,19.957,7.454,10.786,0.1707,20.48,64.12,-115.18,0.1822,0.4071,2.54,5.68,-0.34,50.4,50.4,12.6,0.99
978,20.0,7.469,10.614,19.957,7.46,10.778,0.17,20.5,64.09,-115.16,0.184,0.4069,2.57,5.68,-0.34,50.4,50.4,12.6,0.99
979,20.0,7.474,10.606,19.957,7.466,10.77,0.1694,20.5,64.07,-115.16,0.1859,0.4066,2.6,5.68,-0.35,50.4,50.4,12.6,0.99
980,20.0,7.48,10.599,19.957,7.471,10.762,0.1687,20.52,64.03,-115.16,0.1878,0.4064,2.62,5.67,-0.35,50.4,50.4,12.6,0.99
981,20.0,7.486,10.592,19.957,7.477,10.755,0.1681,20.54,64.01,-115.16,0.1897,0.4061,2.65,5.67,-0.35,50.4,50.4,12.6,0.99
982,20.0,7.491,10.585,19.957,7.483,10.747,0.1674,20.54,63.98,-115.16,0.1916,0.4059,2.68,5.67,-0.36,50.4,50.4,12.6,1.0
983,20.0,7.497,10.578,19.957,7.489,10.739,0.1668,20.57,63.96,-115.14,0.1935,0.4056,2.7,5.66,-0.36,50.4,50.4,12.6,1.0
984,20.0,7.502,10.571,19.957,7.494,10.732,0.1661,20.59,63.94,-115.14,0.1954,0.4053,2.73,5.66,-0.37,50.4,50.4,12.6,1.0
985,20.0,7.508,10.564,19.957,7.499,10.723,0.1651,20.59,63.92,-115.14,0.1973,0.408,2.75,5.7,-0.35,50.4,50.4,12.6,1.0
986,20.0,7.513,10.557,19.958,7.505,10.716,0.1646,20.61,63.9,-115.14,0.1992,0.4066,2.78,5.68,-0.33,50.4,50.4,12.6,1.01
987,20.0,7.519,10.551,19.959,7.511,10.71,0.1646,20.63,63.87,-115.11,0.2011,0.4012,2.81,5.6,-0.36,50.4,50.4,12.6,1.0
988,20.0,7.524,10.544,19.958,7.517,10.702,0.1637,20.63,63.85,-115.11,0.203,0.4027,2.83,5.62,-0.38,50.4,50.4,12.6,1.0
989,20.0,7.53,10.537,19.958,7.522,10.694,0.1628,20.65,63.83,-115.11,0.2049,0.4043,2.86,5.65,-0.39,50.4,50.4,12.6,1.0
990,20.0,7.535,10.53,19.958,7.528,10.687,0.1622,20.68,63.81,-115.11,0.2068,0.4037,2.89,5.64,-0.39,50.4,50.4,12.6,1.0
991,20.0,7.541,10.524,19.958,7.533,10.68,0.1616,20.68,63.79,-115.11,0.2087,0.4034,2.91,5.63,-0.39,50.4,50.4,12.6,1.0
992,20.0,7.546,10.517,19.958,7.539,10.672,0.1609,20.7,63.76,-115.11,0.2106,0.4032,2.94,5.63,-0.4,50.4,50.4,12.6,1.0
993,20.0,7.551,10.51,19.958,7.544,10.665,0.1603,20.7,63.74,-115.09,0.2125,0.4029,2.97,5.62,-0.4,50.4,50.4,12.6,1.0
994,20.0,7.556,10.504,19.959,7.55,10.658,0.1596,20.72,63.72,-115.09,0.2144,0.4026,2.99,5.62,-0.4,50.4,50.4,12.6,1.0
995,20.0,7.562,10.497,19.959,7.555,10.651,0.159,20.74,63.7,-115.09,0.2163,0.4023,3.02,5.62,-0.41,50.4,50.4,12.6,1.0
996,20.0,7.567,10.491,19.959,7.56,10.643,0.1583,20.74,63.68,-115.09,0.2182,0.402,3.05,5.61,-0.41,50.4,50.4,12.6,1.0
997,20.0,7.572,10.484,19.959,7.566,10.636,0.1577,20.76,63.65,-115.09,0.2201,0.4017,3.07,5.61,-0.42,50.4,50.4,12.6,1.01
998,20.0,7.577,10.478,19.959,7.571,10.629,0.157,20.76,63.63,-115.07,0.222,0.4014,3.1,5.6,-0.42,50.4,50.4,12.6,1.01
999,20.0,7.582,10.472,19.959,7.576,10.622,0.1564,20.79,63.61,-115.07,0.2239,0.4011,3.13,5.6,-0.42,50.4,50.4,12.6,1.01
1000,20.0,7.587,10.465,19.959,7.581,10.615,0.1557,20.81,63.59,-115.07,0.2258,0.4008,3.15,5.6,-0.43,50.4,50.4,12.6,1.01
1001,20.0,7.592,10.459,19.959,7.587,10.608,0.1551,20.81,63.57,-115.07,0.2277,0.4004,3.18,5.59,-0.43,50.4,50.4,12.6,1.01
1002,20.0,7.597,10.453,19.96,7.592,10.602,0.1545,20.83,63.54,-115.07,0.2296,0.4001,3.21,5.59,-0.44,50.4,50.4,12.6,1.01
1003,20.0,7.602,10.446,19.96,7.597,10.595,0.1538,20.83,63.52,-115.07,0.2315,0.3998,3.23,5.58,-0.44,50.4,50.4,12.6,1.01
1004,20.0,7.607,10.44,19.96,7.602,10.588,0.1532,20.85,63.5,-115.05,0.2334,0.3995,3.26,5.58,-0.44,50.4,50.4,12.6,1.01
1005,20.0,7.612,10.434,19.96,7.607,10.581,0.1525,20.85,63.48,-115.05,0.2353,0.3992,3.29,5.57,-0.45,50.4,50.4,12.6,1.01
1006,20.0,7.617,10.428,19.96,7.612,10.574,0.1519,20.87,63.46,-115.05,0.2372,0.3989,3.31,5.57,-0.45,50.4,50.4,12.6,1.01
