timestamp_ms,target_pos,sensor_pos,real_arm_pos,belt_stretch,error,velocity_cmd,torque_load,torque_total_req,hz
3352,720.0,52.946,52.946,3.8619,667.054,360,6.13,54.0,1000
3352,720.0,52.926,52.926,3.8619,667.074,360,6.15,54.0,1000
3354,720.0,52.906,52.906,3.8619,667.094,360,6.18,54.0,1000
3355,720.0,52.886,52.886,3.8619,667.114,360,6.21,54.0,1000
3356,720.0,52.866,52.866,3.8619,667.134,360,6.24,54.0,1000
3357,720.0,52.846,52.846,3.8619,667.154,360,6.26,54.0,1000
3358,720.0,52.826,52.826,3.8619,667.174,360,6.29,54.0,1000
3359,720.0,52.806,52.806,3.8619,667.194,360,6.32,54.0,1000
3360,720.0,52.786,52.786,3.8619,667.214,360,6.35,54.0,1000
3360,720.0,52.766,52.766,3.8619,667.234,360,6.37,54.0,1000
3362,720.0,52.746,52.746,3.8619,667.254,360,6.4,54.0,1000
3363,720.0,52.726,52.726,3.8619,667.274,360,6.43,54.0,1000
3364,720.0,52.706,52.706,3.8619,667.294,360,6.45,54.0,1000
3365,720.0,52.686,52.686,3.8619,667.314,360,6.48,54.0,1000
3366,720.0,52.666,52.666,3.8619,667.334,360,6.51,54.0,1000
3367,720.0,52.646,52.646,3.8619,667.354,360,6.54,54.0,1000
3368,720.0,52.626,52.626,3.8619,667.374,360,6.56,54.0,1000
3369,720.0,52.606,52.606,3.8619,667.394,360,6.59,54.0,1000
3370,720.0,52.586,52.586,3.8619,667.414,360,6.62,54.0,1000
3371,720.0,52.566,52.566,3.8619,667.434,360,6.64,54.0,1000
3372,720.0,52.546,52.546,3.8619,667.454,360,6.67,54.0,1000
3373,720.0,52.526,52.526,3.8619,667.474,360,6.7,54.0,1000
3374,720.0,52.506,52.506,3.8619,667.494,360,6.72,54.0,1000
3375,720.0,52.486,52.486,3.8619,667.514,360,6.75,54.0,1000
3376,720.0,52.466,52.466,3.8619,667.534,360,6.78,54.0,1000
3377,720.0,52.446,52.446,3.8619,667.554,360,6.8,54.0,1000
3378,720.0,52.426,52.426,3.8619,667.574,360,6.83,54.0,1000
3379,720.0,52.406,52.406,3.8619,667.594,360,6.86,54.0,1000
3380,720.0,52.386,52.386,3.8619,667.614,360,6.88,54.0,1000
3381,720.0,52.366,52.366,3.8619,667.634,360,6.91,54.0,1000
3382,720.0,52.346,52.346,3.8619,667.654,360,6.94,54.0,1000
3383,720.0,52.326,52.326,3.8619,667.674,360,6.96,54.0,1000
3384,720.0,52.306,52.306,3.8619,667.694,360,6.99,54.0,1000
3385,720.0,52.286,52.286,3.8619,667.714,360,7.02,54.0,1000
3386,720.0,52.266,52.266,3.8619,667.734,360,7.04,54.0,1000
3387,720.0,52.246,52.246,3.8619,667.754,360,7.07,54.0,1000
3388,720.0,52.226,52.226,3.8619,667.774,360,7.1,54.0,1000
3389,720.0,52.206,52.206,3.8619,667.794,360,7.12,54.0,1000
3390,720.0,52.186,52.186,3.8619,667.814,360,7.15,54.0,1000
3391,720.0,52.166,52.166,3.8619,667.834,360,7.18,54.0,1000
3392,720.0,52.146,52.146,3.8619,667.854,360,7.2,54.0,1000
3393,720.0,52.126,52.126,3.8619,667.874,360,7.23,54.0,1000
3394,720.0,52.106,52.106,3.8619,667.894,360,7.25,54.0,1000
3395,720.0,52.086,52.086,3.8619,667.914,360,7.28,54.0,1000
3396,720.0,52.066,52.066,3.8619,667.934,360,7.31,54.0,1000
3397,720.0,52.046,52.046,3.8619,667.954,360,7.33,54.0,1000
3398,720.0,52.026,52.026,3.8619,667.974,360,7.36,54.0,1000
3399,720.0,52.006,52.006,3.8619,667.994,360,7.39,54.0,1000
3400,720.0,51.986,51.986,3.8619,668.014,360,7.41,54.0,1000
3401,720.0,51.966,51.966,3.8619,668.034,360,7.44,54.0,1000
3402,720.0,51.946,51.946,3.8619,668.054,360,7.46,54.0,1000
3403,720.0,51.926,51.926,3.8619,668.074,360,7.49,54.0,1000
3404,720.0,51.906,51.906,3.8619,668.094,360,7.52,54.0,1000
3405,720.0,51.886,51.886,3.8619,668.114,360,7.54,54.0,1000
3406,720.0,51.866,51.866,3.8619,668.134,360,7.57,54.0,1000
3407,720.0,51.846,51.846,3.8619,668.154,360,7.59,54.0,1000
3408,720.0,51.826,51.826,3.8619,668.174,360,7.62,54.0,1000
3409,720.0,51.806,51.806,3.8619,668.194,360,7.65,54.0,1000
3410,720.0,51.786,51.786,3.8619,668.214,360,7.67,54.0,1000
3411,720.0,51.766,51.766,3.8619,668.234,360,7.7,54.0,1000
3412,720.0,51.746,51.746,3.8619,668.254,360,7.72,54.0,1000
3413,720.0,51.726,51.726,3.8619,668.274,360,7.75,54.0,1000
3414,720.0,51.706,51.706,3.8619,668.294,360,7.77,54.0,1000
3415,720.0,51.686,51.686,3.8619,668.314,360,7.8,54.0,1000
3416,720.0,51.666,51.666,3.8619,668.334,360,7.83,54.0,1000
3417,720.0,51.646,51.646,3.8619,668.354,360,7.85,54.0,1000
3418,720.0,51.626,51.626,3.8619,668.374,360,7.88,54.0,1000
3419,720.0,51.606,51.606,3.8619,668.394,360,7.9,54.0,1000
3420,720.0,51.586,51.586,3.8619,668.414,360,7.93,54.0,1000
3421,720.0,51.566,51.566,3.8619,668.434,360,7.95,54.0,1000
3422,720.0,51.546,51.546,3.8619,668.454,360,7.98,54.0,1000
3423,720.0,51.526,51.526,3.8619,668.474,360,8.0,54.0,1000
3424,720.0,51.506,51.506,3.8619,668.494,360,8.03,54.0,1000
3425,720.0,51.486,51.486,3.8619,668.514,360,8.05,54.0,1000
3426,720.0,51.466,51.466,3.8619,668.534,360,8.08,54.0,1000
3427,720.0,51.446,51.446,3.8619,668.554,360,8.1,54.0,1000
3428,720.0,51.426,51.426,3.8619,668.574,360,8.13,54.0,1000
3429,720.0,51.406,51.406,3.8619,668.594,360,8.16,54.0,1000
3430,720.0,51.386,51.386,3.8619,668.614,360,8.18,54.0,1000
3431,720.0,51.366,51.366,3.8619,668.634,360,8.21,54.0,1000
3432,720.0,51.346,51.346,3.8619,668.654,360,8.23,54.0,1000
3433,720.0,51.326,51.326,3.8619,668.674,360,8.26,54.0,1000
3434,720.0,51.306,51.306,3.8619,668.694,360,8.28,54.0,1000
3435,720.0,51.286,51.286,3.8619,668.714,360,8.31,54.0,1000
3436,720.0,51.266,51.266,3.8619,668.734,360,8.33,54.0,1000
3437,720.0,51.246,51.246,3.8619,668.754,360,8.36,54.0,1000
3438,720.0,51.226,51.226,3.8619,668.774,360,8.38,54.0,1000
3439,720.0,51.206,51.206,3.8619,668.794,360,8.41,54.0,1000
3440,720.0,51.186,51.186,3.8619,668.814,360,8.43,54.0,1000
3441,720.0,51.166,51.166,3.8619,668.834,360,8.45,54.0,1000
3442,720.0,51.146,51.146,3.8619,668.854,360,8.48,54.0,1000
3443,720.0,51.126,51.126,3.8619,668.874,360,8.5,54.0,1000
3444,720.0,51.106,51.106,3.8619,668.894,360,8.53,54.0,1000
3445,720.0,51.086,51.086,3.8619,668.914,360,8.55,54.0,1000
3446,720.0,51.066,51.066,3.8619,668.934,360,8.58,54.0,1000
3447,720.0,51.046,51.046,3.8619,668.954,360,8.6,54.0,1000
3448,720.0,51.026,51.026,3.8619,668.974,360,8.63,54.0,1000
3449,720.0,51.006,51.006,3.8619,668.994,360,8.65,54.0,1000
3450,720.0,50.986,50.986,3.8619,669.014,360,8.68,54.0,1000
3451,720.0,50.966,50.966,3.8619,669.034,360,8.7,54.0,1000
3452,720.0,50.946,50.946,3.8619,669.054,360,8.73,54.0,1000
3453,720.0,50.926,50.926,3.8619,669.074,360,8.75,54.0,1000
3454,720.0,50.906,50.906,3.8619,669.094,360,8.77,54.0,1000
3455,720.0,50.886,50.886,3.8619,669.114,360,8.8,54.0,1000
3456,720.0,50.866,50.866,3.8619,669.134,360,8.82,54.0,1000
3457,720.0,50.846,50.846,3.8619,669.154,360,8.85,54.0,1000
3458,720.0,50.826,50.826,3.8619,669.174,360,8.87,54.0,1000
3459,720.0,50.806,50.806,3.8619,669.194,360,8.9,54.0,1000
3460,720.0,50.786,50.786,3.8619,669.214,360,8.92,54.0,1000
3461,720.0,50.766,50.766,3.8619,669.234,360,8.94,54.0,1000
3462,720.0,50.746,50.746,3.8619,669.254,360,8.97,54.0,1000
3463,720.0,50.726,50.726,3.8619,669.274,360,8.99,54.0,1000
3464,720.0,50.706,50.706,3.8619,669.294,360,9.02,54.0,1000
3465,720.0,50.686,50.686,3.8619,669.314,360,9.04,54.0,1000
3466,720.0,50.666,50.666,3.8619,669.334,360,9.06,54.0,1000
3467,720.0,50.646,50.646,3.8619,669.354,360,9.09,54.0,1000
3468,720.0,50.626,50.626,3.8619,669.374,360,9.11,54.0,1000
3469,720.0,50.606,50.606,3.8619,669.394,360,9.14,54.0,1000
3469,720.0,50.586,50.586,3.8619,669.414,360,9.16,54.0,1000
3471,720.0,50.566,50.566,3.8619,669.434,360,9.18,54.0,1000
3472,720.0,50.546,50.546,3.8619,669.454,360,9.21,54.0,1000
3473,720.0,50.526,50.526,3.8619,669.474,360,9.23,54.0,1000
3474,720.0,50.506,50.506,3.8619,669.494,360,9.25,54.0,1000
3475,720.0,50.486,50.486,3.8619,669.514,360,9.28,54.0,1000
3476,720.0,50.466,50.466,3.8619,669.534,360,9.3,54.0,1000
3477,720.0,50.446,50.446,3.8619,669.554,360,9.32,54.0,1000
3477,720.0,50.426,50.426,3.8619,669.574,360,9.35,54.0,1000
3479,720.0,50.406,50.406,3.8619,669.594,360,9.37,54.0,1000
3480,720.0,50.386,50.386,3.8619,669.614,360,9.39,54.0,1000
3481,720.0,50.366,50.366,3.8619,669.634,360,9.42,54.0,1000
3482,720.0,50.346,50.346,3.8619,669.654,360,9.44,54.0,1000
3483,720.0,50.326,50.326,3.8619,669.674,360,9.46,54.0,1000
3484,720.0,50.306,50.306,3.8619,669.694,360,9.49,54.0,1000
3485,720.0,50.286,50.286,3.8619,669.714,360,9.51,54.0,1000
3485,720.0,50.266,50.266,3.8619,669.734,360,9.53,54.0,1000
3487,720.0,50.246,50.246,3.8619,669.754,360,9.56,54.0,1000
3488,720.0,50.226,50.226,3.8619,669.774,360,9.58,54.0,1000
3489,720.0,50.206,50.206,3.8619,669.794,360,9.6,54.0,1000
3490,720.0,50.186,50.186,3.8619,669.814,360,9.63,54.0,1000
3491,720.0,50.166,50.166,3.8619,669.834,360,9.65,54.0,1000
3492,720.0,50.146,50.146,3.8619,669.854,360,9.67,54.0,1000
3493,720.0,50.126,50.126,3.8619,669.874,360,9.7,54.0,1000
3494,720.0,50.106,50.106,3.8619,669.894,360,9.72,54.0,1000
3495,720.0,50.086,50.086,3.8619,669.914,360,9.74,54.0,1000
3496,720.0,50.066,50.066,3.8619,669.934,360,9.76,54.0,1000
3497,720.0,50.046,50.046,3.8619,669.954,360,9.79,54.0,1000
3498,720.0,50.026,50.026,3.8619,669.974,360,9.81,54.0,1000
3499,720.0,50.006,50.006,3.8619,669.994,360,9.83,54.0,1000
3500,720.0,49.986,49.986,3.8619,670.014,360,9.85,54.0,1000
3501,720.0,49.966,49.966,3.8619,670.034,360,9.88,54.0,1000
3502,720.0,49.946,49.946,3.8619,670.054,360,9.9,54.0,1000
3503,720.0,49.926,49.926,3.8619,670.074,360,9.92,54.0,1000
3504,720.0,49.906,49.906,3.8619,670.094,360,9.94,54.0,1000
3505,720.0,49.886,49.886,3.8619,670.114,360,9.97,54.0,1000
3506,720.0,49.866,49.866,3.8619,670.134,360,9.99,54.0,1000
3507,720.0,49.846,49.846,3.8619,670.154,360,10.01,54.0,1000
3508,720.0,49.826,49.826,3.8619,670.174,360,10.03,54.0,1000
3509,720.0,49.806,49.806,3.8619,670.194,360,10.06,54.0,1000
3510,720.0,49.786,49.786,3.8619,670.214,360,10.08,54.0,1000
3511,720.0,49.766,49.766,3.8619,670.234,360,10.1,54.0,1000
3512,720.0,49.746,49.746,3.8619,670.254,360,10.12,54.0,1000
3513,720.0,49.726,49.726,3.8619,670.274,360,10.15,54.0,1000
3514,720.0,49.706,49.706,3.8619,670.294,360,10.17,54.0,1000
3515,720.0,49.686,49.686,3.8619,670.314,360,10.19,54.0,1000
3516,720.0,49.666,49.666,3.8619,670.334,360,10.21,54.0,1000
3517,720.0,49.646,49.646,3.8619,670.354,360,10.23,54.0,1000
3518,720.0,49.626,49.626,3.8619,670.374,360,10.26,54.0,1000
3519,720.0,49.606,49.606,3.8619,670.394,360,10.28,54.0,1000
3520,720.0,49.586,49.586,3.8619,670.414,360,10.3,54.0,1000
3521,720.0,49.566,49.566,3.8619,670.434,360,10.32,54.0,1000
3522,720.0,49.546,49.546,3.8619,670.454,360,10.34,54.0,1000
3523,720.0,49.526,49.526,3.8619,670.474,360,10.36,54.0,1000
3524,720.0,49.506,49.506,3.8619,670.494,360,10.39,54.0,1000
3525,720.0,49.486,49.486,3.8619,670.514,360,10.41,54.0,1000
3526,720.0,49.466,49.466,3.8619,670.534,360,10.43,54.0,1000
3527,720.0,49.446,49.446,3.8619,670.554,360,10.45,54.0,1000
3528,720.0,49.426,49.426,3.8619,670.574,360,10.47,54.0,1000
3529,720.0,49.406,49.406,3.8619,670.594,360,10.49,54.0,1000
3530,720.0,49.386,49.386,3.8619,670.614,360,10.52,54.0,1000
3531,720.0,49.366,49.366,3.8619,670.634,360,10.54,54.0,1000
3532,720.0,49.346,49.346,3.8619,670.654,360,10.56,54.0,1000
3533,720.0,49.326,49.326,3.8619,670.674,360,10.58,54.0,1000
3534,720.0,49.306,49.306,3.8619,670.694,360,10.6,54.0,1000
3535,720.0,49.286,49.286,3.8619,670.714,360,10.62,54.0,1000
3536,720.0,49.266,49.266,3.8619,670.734,360,10.64,54.0,1000
3537,720.0,49.246,49.246,3.8619,670.754,360,10.66,54.0,1000
3538,720.0,49.226,49.226,3.8619,670.774,360,10.68,54.0,1000
3539,720.0,49.206,49.206,3.8619,670.794,360,10.71,54.0,1000
3540,720.0,49.186,49.186,3.8619,670.814,360,10.73,54.0,1000
3541,720.0,49.166,49.166,3.8619,670.834,360,10.75,54.0,1000
3542,720.0,49.146,49.146,3.8619,670.854,360,10.77,54.0,1000
3543,720.0,49.126,49.126,3.8619,670.874,360,10.79,54.0,1000
3544,720.0,49.106,49.106,3.8619,670.894,360,10.81,54.0,1000
3545,720.0,49.086,49.086,3.8619,670.914,360,10.83,54.0,1000
3546,720.0,49.066,49.066,3.8619,670.934,360,10.85,54.0,1000
3547,720.0,49.046,49.046,3.8619,670.954,360,10.87,54.0,1000
3548,720.0,49.026,49.026,3.8619,670.974,360,10.89,54.0,1000
3549,720.0,49.006,49.006,3.8619,670.994,360,10.91,54.0,1000
3550,720.0,48.986,48.986,3.8619,671.014,360,10.93,54.0,1000
3551,720.0,48.966,48.966,3.8619,671.034,360,10.96,54.0,1000
3552,720.0,48.946,48.946,3.8619,671.054,360,10.98,54.0,1000
3553,720.0,48.926,48.926,3.8619,671.074,360,11.0,54.0,1000
3554,720.0,48.906,48.906,3.8619,671.094,360,11.02,54.0,1000
3555,720.0,48.886,48.886,3.8619,671.114,360,11.04,54.0,1000
3556,720.0,48.866,48.866,3.8619,671.134,360,11.06,54.0,1000
3557,720.0,48.846,48.846,3.8619,671.154,360,11.08,54.0,1000
3558,720.0,48.826,48.826,3.8619,671.174,360,11.1,54.0,1000
3559,720.0,48.806,48.806,3.8619,671.194,360,11.12,54.0,1000
3560,720.0,48.786,48.786,3.8619,671.214,360,11.14,54.0,1000
3561,720.0,48.766,48.766,3.8619,671.234,360,11.16,54.0,1000
3562,720.0,48.746,48.746,3.8619,671.254,360,11.18,54.0,1000
3563,720.0,48.726,48.726,3.8619,671.274,360,11.2,54.0,1000
3564,720.0,48.706,48.706,3.8619,671.294,360,11.22,54.0,1000
3565,720.0,48.686,48.686,3.8619,671.314,360,11.24,54.0,1000
3566,720.0,48.666,48.666,3.8619,671.334,360,11.26,54.0,1000
3567,720.0,48.646,48.646,3.8619,671.354,360,11.28,54.0,1000
3568,720.0,48.626,48.626,3.8619,671.374,360,11.3,54.0,1000
3569,720.0,48.606,48.606,3.8619,671.394,360,11.32,54.0,1000
3570,720.0,48.586,48.586,3.8619,671.414,360,11.34,54.0,1000
3571,720.0,48.566,48.566,3.8619,671.434,360,11.36,54.0,1000
3572,720.0,48.546,48.546,3.8619,671.454,360,11.38,54.0,1000
3573,720.0,48.526,48.526,3.8619,671.474,360,11.4,54.0,1000
3574,720.0,48.506,48.506,3.8619,671.494,360,11.41,54.0,1000
3575,720.0,48.486,48.486,3.8619,671.514,360,11.43,54.0,1000
3576,720.0,48.466,48.466,3.8619,671.534,360,11.45,54.0,1000
3577,720.0,48.446,48.446,3.8619,671.554,360,11.47,54.0,1000
3578,720.0,48.426,48.426,3.8619,671.574,360,11.49,54.0,1000
3579,720.0,48.406,48.406,3.8619,671.594,360,11.51,54.0,1000
3580,720.0,48.386,48.386,3.8619,671.614,360,11.53,54.0,1000
3581,720.0,48.366,48.366,3.8619,671.634,360,11.55,54.0,1000
3582,720.0,48.346,48.346,3.8619,671.654,360,11.57,54.0,1000
3583,720.0,48.326,48.326,3.8619,671.674,360,11.59,54.0,1000
3584,720.0,48.306,48.306,3.8619,671.694,360,11.61,54.0,1000
3585,720.0,48.286,48.286,3.8619,671.714,360,11.63,54.0,1000
3586,720.0,48.266,48.266,3.8619,671.734,360,11.64,54.0,1000
3587,720.0,48.246,48.246,3.8619,671.754,360,11.66,54.0,1000
3588,720.0,48.226,48.226,3.8619,671.774,360,11.68,54.0,1000
3589,720.0,48.206,48.206,3.8619,671.794,360,11.7,54.0,1000
3590,720.0,48.186,48.186,3.8619,671.814,360,11.72,54.0,1000
3591,720.0,48.166,48.166,3.8619,671.834,360,11.74,54.0,1000
3592,720.0,48.146,48.146,3.8619,671.854,360,11.76,54.0,1000
3593,720.0,48.126,48.126,3.8619,671.874,360,11.78,54.0,1000
3594,720.0,48.106,48.106,3.8619,671.894,360,11.79,54.0,1000
3595,720.0,48.086,48.086,3.8619,671.914,360,11.81,54.0,1000
3596,720.0,48.066,48.066,3.8619,671.934,360,11.83,54.0,1000
3597,720.0,48.046,48.046,3.8619,671.954,360,11.85,54.0,1000
3598,720.0,48.026,48.026,3.8619,671.974,360,11.87,54.0,1000
3599,720.0,48.006,48.006,3.8619,671.994,360,11.89,54.0,1000
3600,720.0,47.986,47.986,3.8619,672.014,360,11.91,54.0,1000
3601,720.0,47.966,47.966,3.8619,672.034,360,11.92,54.0,1000
3602,720.0,47.946,47.946,3.8619,672.054,360,11.94,54.0,1000
3602,720.0,47.926,47.926,3.8619,672.074,360,11.96,54.0,1000
3604,720.0,47.906,47.906,3.8619,672.094,360,11.98,54.0,1000
3605,720.0,47.886,47.886,3.8619,672.114,360,12.0,54.0,1000
3606,720.0,47.866,47.866,3.8619,672.134,360,12.01,54.0,1000
3607,720.0,47.846,47.846,3.8619,672.154,360,12.03,54.0,1000
3608,720.0,47.826,47.826,3.8619,672.174,360,12.05,54.0,1000
3609,720.0,47.806,47.806,3.8619,672.194,360,12.07,54.0,1000
3610,720.0,47.786,47.786,3.8619,672.214,360,12.09,54.0,1000
3610,720.0,47.766,47.766,3.8619,672.234,360,12.1,54.0,1000
3612,720.0,47.746,47.746,3.8619,672.254,360,12.12,54.0,1000
3613,720.0,47.726,47.726,3.8619,672.274,360,12.14,54.0,1000
3614,720.0,47.706,47.706,3.8619,672.294,360,12.16,54.0,1000
3615,720.0,47.686,47.686,3.8619,672.314,360,12.17,54.0,1000
3616,720.0,47.666,47.666,3.8619,672.334,360,12.19,54.0,1000
3617,720.0,47.646,47.646,3.8619,672.354,360,12.21,54.0,1000
3618,720.0,47.626,47.626,3.8619,672.374,360,12.23,54.0,1000
3619,720.0,47.606,47.606,3.8619,672.394,360,12.24,54.0,1000
3620,720.0,47.586,47.586,3.8619,672.414,360,12.26,54.0,1000
3621,720.0,47.566,47.566,3.8619,672.434,360,12.28,54.0,1000
3622,720.0,47.546,47.546,3.8619,672.454,360,12.29,54.0,1000
3623,720.0,47.526,47.526,3.8619,672.474,360,12.31,54.0,1000
3624,720.0,47.506,47.506,3.8619,672.494,360,12.33,54.0,1000
3625,720.0,47.486,47.486,3.8619,672.514,360,12.35,54.0,1000
3626,720.0,47.466,47.466,3.8619,672.534,360,12.36,54.0,1000
3627,720.0,47.446,47.446,3.8619,672.554,360,12.38,54.0,1000
3628,720.0,47.426,47.426,3.8619,672.574,360,12.4,54.0,1000
3629,720.0,47.406,47.406,3.8619,672.594,360,12.41,54.0,1000
3630,720.0,47.386,47.386,3.8619,672.614,360,12.43,54.0,1000
3631,720.0,47.366,47.366,3.8619,672.634,360,12.45,54.0,1000
3632,720.0,47.346,47.346,3.8619,672.654,360,12.46,54.0,1000
3633,720.0,47.326,47.326,3.8619,672.674,360,12.48,54.0,1000
3634,720.0,47.306,47.306,3.8619,672.694,360,12.5,54.0,1000
3635,720.0,47.286,47.286,3.8619,672.714,360,12.51,54.0,1000
3636,720.0,47.266,47.266,3.8619,672.734,360,12.53,54.0,1000
3637,720.0,47.246,47.246,3.8619,672.754,360,12.55,54.0,1000
3638,720.0,47.226,47.226,3.8619,672.774,360,12.56,54.0,1000
3639,720.0,47.206,47.206,3.8619,672.794,360,12.58,54.0,1000
3640,720.0,47.186,47.186,3.8619,672.814,360,12.6,54.0,1000
3641,720.0,47.166,47.166,3.8619,672.834,360,12.61,54.0,1000
3642,720.0,47.146,47.146,3.8619,672.854,360,12.63,54.0,1000
3643,720.0,47.126,47.126,3.8619,672.874,360,12.64,54.0,1000
3644,720.0,47.106,47.106,3.8619,672.894,360,12.66,54.0,1000
3645,720.0,47.086,47.086,3.8619,672.914,360,12.68,54.0,1000
3646,720.0,47.066,47.066,3.8619,672.934,360,12.69,54.0,1000
3647,720.0,47.046,47.046,3.8619,672.954,360,12.71,54.0,1000
3648,720.0,47.026,47.026,3.8619,672.974,360,12.72,54.0,1000
3649,720.0,47.006,47.006,3.8619,672.994,360,12.74,54.0,1000
3650,720.0,46.986,46.986,3.8619,673.014,360,12.76,54.0,1000
3651,720.0,46.966,46.966,3.8619,673.034,360,12.77,54.0,1000
3652,720.0,46.946,46.946,3.8619,673.054,360,12.79,54.0,1000
3653,720.0,46.926,46.926,3.8619,673.074,360,12.8,54.0,1000
3654,720.0,46.906,46.906,3.8619,673.094,360,12.82,54.0,1000
3655,720.0,46.886,46.886,3.8619,673.114,360,12.83,54.0,1000
3656,720.0,46.866,46.866,3.8619,673.134,360,12.85,54.0,1000
3657,720.0,46.846,46.846,3.8619,673.154,360,12.87,54.0,1000
3658,720.0,46.826,46.826,3.8619,673.174,360,12.88,54.0,1000
3659,720.0,46.806,46.806,3.8619,673.194,360,12.9,54.0,1000
3660,720.0,46.786,46.786,3.8619,673.214,360,12.91,54.0,1000
3661,720.0,46.766,46.766,3.8619,673.234,360,12.93,54.0,1000
3662,720.0,46.746,46.746,3.8619,673.254,360,12.94,54.0,1000
3663,720.0,46.726,46.726,3.8619,673.274,360,12.96,54.0,1000
3664,720.0,46.706,46.706,3.8619,673.294,360,12.97,54.0,1000
3665,720.0,46.686,46.686,3.8619,673.314,360,12.99,54.0,1000
3666,720.0,46.666,46.666,3.8619,673.334,360,13.0,54.0,1000
3667,720.0,46.646,46.646,3.8619,673.354,360,13.02,54.0,1000
3668,720.0,46.626,46.626,3.8619,673.374,360,13.03,54.0,1000
3669,720.0,46.606,46.606,3.8619,673.394,360,13.05,54.0,1000
3670,720.0,46.586,46.586,3.8619,673.414,360,13.06,54.0,1000
3671,720.0,46.566,46.566,3.8619,673.434,360,13.08,54.0,1000
3672,720.0,46.546,46.546,3.8619,673.454,360,13.09,54.0,1000
3673,720.0,46.526,46.526,3.8619,673.474,360,13.11,54.0,1000
3674,720.0,46.506,46.506,3.8619,673.494,360,13.12,54.0,1000
3675,720.0,46.486,46.486,3.8619,673.514,360,13.14,54.0,1000
3676,720.0,46.466,46.466,3.8619,673.534,360,13.15,54.0,1000
3677,720.0,46.446,46.446,3.8619,673.554,360,13.16,54.0,1000
3678,720.0,46.426,46.426,3.8619,673.574,360,13.18,54.0,1000
3679,720.0,46.406,46.406,3.8619,673.594,360,13.19,54.0,1000
3680,720.0,46.386,46.386,3.8619,673.614,360,13.21,54.0,1000
3681,720.0,46.366,46.366,3.8619,673.634,360,13.22,54.0,1000
3682,720.0,46.346,46.346,3.8619,673.654,360,13.24,54.0,1000
3683,720.0,46.326,46.326,3.8619,673.674,360,13.25,54.0,1000
3684,720.0,46.306,46.306,3.8619,673.694,360,13.26,54.0,1000
3685,720.0,46.286,46.286,3.8619,673.714,360,13.28,54.0,1000
3686,720.0,46.266,46.266,3.8619,673.734,360,13.29,54.0,1000
3687,720.0,46.246,46.246,3.8619,673.754,360,13.31,54.0,1000
3688,720.0,46.226,46.226,3.8619,673.774,360,13.32,54.0,1000
3689,720.0,46.206,46.206,3.8619,673.794,360,13.33,54.0,1000
3690,720.0,46.186,46.186,3.8619,673.814,360,13.35,54.0,1000
3691,720.0,46.166,46.166,3.8619,673.834,360,13.36,54.0,1000
3692,720.0,46.146,46.146,3.8619,673.854,360,13.37,54.0,1000
3693,720.0,46.126,46.126,3.8619,673.874,360,13.39,54.0,1000
3694,720.0,46.106,46.106,3.8619,673.894,360,13.4,54.0,1000
3695,720.0,46.086,46.086,3.8619,673.914,360,13.41,54.0,1000
3696,720.0,46.066,46.066,3.8619,673.934,360,13.43,54.0,1000
3697,720.0,46.046,46.046,3.8619,673.954,360,13.44,54.0,1000
3698,720.0,46.026,46.026,3.8619,673.974,360,13.45,54.0,1000
3699,720.0,46.006,46.006,3.8619,673.994,360,13.47,54.0,1000
3700,720.0,45.986,45.986,3.8619,674.014,360,13.48,54.0,1000
3701,720.0,45.966,45.966,3.8619,674.034,360,13.49,54.0,1000
3702,720.0,45.946,45.946,3.8619,674.054,360,13.51,54.0,1000
3703,720.0,45.926,45.926,3.8619,674.074,360,13.52,54.0,1000
3704,720.0,45.906,45.906,3.8619,674.094,360,13.53,54.0,1000
3705,720.0,45.886,45.886,3.8619,674.114,360,13.55,54.0,1000
3706,720.0,45.866,45.866,3.8619,674.134,360,13.56,54.0,1000
3707,720.0,45.846,45.846,3.8619,674.154,360,13.57,54.0,1000
3708,720.0,45.826,45.826,3.8619,674.174,360,13.58,54.0,1000
3709,720.0,45.806,45.806,3.8619,674.194,360,13.6,54.0,1000
3710,720.0,45.786,45.786,3.8619,674.214,360,13.61,54.0,1000
3711,720.0,45.766,45.766,3.8619,674.234,360,13.62,54.0,1000
3712,720.0,45.746,45.746,3.8619,674.254,360,13.63,54.0,1000
3713,720.0,45.726,45.726,3.8619,674.274,360,13.65,54.0,1000
3714,720.0,45.706,45.706,3.8619,674.294,360,13.66,54.0,1000
3715,720.0,45.686,45.686,3.8619,674.314,360,13.67,54.0,1000
3716,720.0,45.666,45.666,3.8619,674.334,360,13.68,54.0,1000
3717,720.0,45.646,45.646,3.8619,674.354,360,13.7,54.0,1000
3718,720.0,45.626,45.626,3.8619,674.374,360,13.71,54.0,1000
3719,720.0,45.606,45.606,3.8619,674.394,360,13.72,54.0,1000
3720,720.0,45.586,45.586,3.8619,674.414,360,13.73,54.0,1000
3721,720.0,45.566,45.566,3.8619,674.434,360,13.74,54.0,1000
3722,720.0,45.546,45.546,3.8619,674.454,360,13.76,54.0,1000
3723,720.0,45.526,45.526,3.8619,674.474,360,13.77,54.0,1000
3724,720.0,45.506,45.506,3.8619,674.494,360,13.78,54.0,1000
